,subject,nll,bic,model,w_p,eta,phi,wd,beta
26,26,241.3553308109021,509.7911636328263,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8191066745492815,0.9735234639440186,0.00013206196546498934,23.219576491134937,5.163958818866557e-07
