,subject,nll,bic,model,w_p,theta,lam,phi,beta
24,24,82.99628261366044,193.073067238343,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-free,0.8243680989942055,0.7179173730151617,0.6897409772610953,0.1172199894998856,10.0
