,subject,nll,bic,model,w_p,theta,lam,phi,beta
39,39,126.9773890047215,281.0352800204651,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-free,0.3568538108554849,0.7155351715812144,0.255172989504082,0.4766432688567637,9.001979380660257
