,subject,nll,bic,model,w_p,theta,lam,phi,beta
14,14,145.51168015720972,318.1038623254415,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-free,0.5589765773234913,0.5802624972577612,0.4050122388352409,0.3285200245156561,5.68749501440422
