,subject,nll,bic,model,w_p,theta,lam,phi,beta
7,7,124.49398688232523,276.06847577567254,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-free,0.49906181289197016,0.7185310262052013,0.22100294854197827,0.6868977305170715,4.671020673233101
