,subject,nll,bic,model,alpha,gamma,eta,lam,beta
34,34,146.81997305127274,320.72044811356756,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.6293019550545123,1.0,1.0,0.9382627599127469,0.14889168143363996
