,subject,nll,bic,model,alpha,gamma,eta,lam,beta
13,13,89.39348819938925,205.8674784098006,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.6998527009387161,1.0,0.6658912609912302,0.8766793627321423,0.21981261454820306
