,subject,nll,bic,model,alpha,gamma,eta,lam,beta
22,22,145.5196062644332,318.1197145398885,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.1561190534009362,1.0,1.0,0.7683770897107997,0.7757173818346733
