,subject,nll,bic,model,alpha,gamma,eta,lam,beta
18,18,117.52706776926213,262.13463754954637,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.3702743236270372,0.5045242788759235,1.0,0.9909473242764865,1.1886278914505048
