,subject,nll,bic,model,alpha,gamma,eta,lam,beta
12,12,128.98986194888778,285.06022590879763,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.24957009490130547,1.0,1.0,0.95220131514758,1.0051204220133612
