,subject,nll,bic,model,alpha,gamma,eta,lam,beta
4,4,158.98640519428744,345.05331239959696,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.42791788876782955,1.0,1.0,0.7375477764457097,0.2757758424212936
