,subject,nll,bic,model,alpha,gamma,eta,lam,beta
37,37,106.18563525184507,239.45177251471225,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.23913863853896491,0.5670407221701174,1.0,0.7642966735078914,0.8074638083421838
