,subject,nll,bic,model,alpha,gamma,eta,lam,beta
6,6,125.33414697478253,277.74879596058713,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,2.011913715040298,1.0,0.8700089549022478,0.11606407490158009,0.006282648257023467
