,subject,nll,bic,model,alpha,gamma,eta,lam,beta
5,5,91.54304169767559,210.1665854063733,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-none,0.14826000469971215,1.0,1.0,0.1404245437816892,1.4062936071439032
