,subject,nll,bic,model,w_p,eta,phi,beta
0,0,242.2917859511365,506.24797351109066,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.44663858153091046,1.0,0.0,0.09326901681559617
