,subject,nll,bic,model,w_p,eta,phi,beta
18,18,154.55458651086258,330.77357463054284,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.6793789442652621,1.0,0.0,2.064344669822319
