,subject,nll,bic,model,w_p,eta,phi,beta
16,16,188.9242272204259,399.5128560496695,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.49297304906003675,0.8854672318583978,0.0,0.8220241246260909
