,subject,nll,bic,model,w_p,eta,phi,beta
22,22,220.16016117463954,461.98472395809677,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.8460514075239658,1.0,0.0,0.7766967397664294
