,subject,nll,bic,model,w_p,eta,phi,beta
10,10,190.5574293867831,402.7792603823839,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.965692740077534,1.0,0.0,1.1848695088729162
