,subject,nll,bic,model,w_p,eta,phi,beta
17,17,193.30257727244575,408.2695561537092,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.7056988609382894,1.0,0.2927508289345001,0.5551784382707939
