,subject,nll,bic,model,w_p,eta,phi,beta
14,14,234.73562890353418,491.13565941588604,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.5551678531529359,1.0,0.0,0.34371326706381705
