,subject,nll,bic,model,w_p,eta,phi,beta
23,23,185.18349656473544,392.03139473828855,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.4279558139399003,0.8472681217638401,0.021310202919899515,1.1105043309554274
