,subject,nll,bic,model,w_p,eta,phi,beta
36,36,174.33949141858886,370.3433844459954,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.8682610653792415,1.0,0.20980148482913544,0.8075496410337716
