,subject,nll,bic,model,w_p,eta,phi,beta
15,15,217.1651863561682,455.99477432115407,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.823336819025817,1.0,0.0,0.6845022159799322
