,subject,nll,bic,model,w_p,eta,phi,beta
2,2,155.2254553433742,332.11531229556607,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.8774583817187499,1.0,0.0,1.5833398673741688
