,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
12,12,131.59662516307185,301.1059531415746,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.8085879388863808,1.0,1.0,0.9596943873027205,2.5256383038516456e-10,43.74078766447837,4.306823090708256
