,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
38,38,135.39857941533293,308.7098616460968,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.5709682938185064,0.6463368590262542,0.9212535390839303,0.8232168540840454,3.7421067865603754e-07,10.788179943588693,2.75894664128484
