,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
1,1,128.8959699952888,295.7046428060085,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.6923043118064561,0.8760802366494634,0.7834019040279881,0.9519710917031823,4.317781234366078e-06,38.54765379065308,2.4256527645341865
