,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
21,21,57.69904703117423,153.3107968777794,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.7129193491549195,0.6792621608585416,0.9900435390376908,0.1903493723920362,0.00014369803420999832,19.307841163809293,5.543544337556199
