,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
35,35,169.33545400908713,376.5836108336052,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.8136185113071115,0.7005593523732166,0.8892647961346668,0.9693291456993732,5.99112261619029e-06,42.80970524709924,2.289113084515972
