,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
27,27,129.5175991696019,296.94790115463474,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.8247137650208071,0.9977074254283063,0.9212225707576677,0.9500038558566818,2.960226618699018e-05,37.49793492653932,4.3276669810303385
