,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
17,17,135.67911032331847,309.27092346206786,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.6764241317205631,1.0,0.7551870099321625,0.957969266208822,5.938057882071135e-07,48.00332405171653,2.975558317577277
