,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
18,18,132.19138874406644,302.2954803035638,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.6862916874592602,0.9673313801343939,0.8958098351626872,0.9935450056660015,4.9531979956644456e-06,20.788291696663137,3.365841703649428
