,subject,nll,bic,model,alpha,gamma,eta,phi,beta
14,14,191.95749991828512,410.9955018475923,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.4471780427284342,0.4432918094182433,0.8717897575582825,0.02049609800720538,0.3356117601559102
