,subject,nll,bic,model,alpha,gamma,eta,phi,beta
21,21,123.39090765723918,273.86231732550044,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.4353320305518764,0.4432580617710757,1.0,0.016364811470191303,0.3495076200888928
