,subject,nll,bic,model,alpha,gamma,eta,phi,beta
37,37,126.93247069002672,280.9454433910755,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.32963591531679864,0.3270405671718054,1.0,0.009977971228177103,1.517173926443713
