,subject,nll,bic,model,alpha,gamma,eta,phi,beta
33,33,146.21989204938984,319.52028610980176,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.5245202277788156,0.6247335345284672,1.0,0.02972719310499001,0.4793000138371431
