,subject,nll,bic,model,alpha,gamma,eta,phi,beta
10,10,157.7859545921395,342.65241119530106,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.0703349201583618,1.0,1.0,0.05299444786250176,1.2042897506585781
