,subject,nll,bic,model,alpha,gamma,eta,phi,beta
32,32,178.09060714055997,383.261716292142,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,1.0833275852267759,1.0,0.07472558150457287,0.0047209837404722085,0.5071418657028248
