,subject,nll,bic,model,alpha,gamma,eta,phi,beta
38,38,147.3158193670123,321.71214074504667,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.7086281940534274,0.7062289646178456,0.5514727916248924,0.02763623042811744,0.29199204441563786
