,subject,nll,bic,model,alpha,gamma,eta,phi,beta
1,1,147.73562687306452,322.5517557571511,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.35880551861724885,1.0,1.0,0.04951744648050631,0.23681395748610476
