,subject,nll,bic,model,alpha,gamma,eta,phi,beta
13,13,147.0599187326562,321.2003394763345,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.7101562379328978,0.7652118354122956,0.7996201963380906,0.014848152628704585,0.1159500878595158
