,subject,nll,bic,model,alpha,gamma,eta,phi,beta
15,15,175.78796565655233,378.65643332412674,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.19150594942866278,1.0,1.0,0.0492507849312237,0.5447430075967357
