,subject,nll,bic,model,alpha,gamma,lam,beta
37,37,143.97478486406158,309.61397133694084,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.36190514906303367,0.3787479557424271,0.4314570712526123,10.0
