,subject,nll,bic,model,alpha,gamma,lam,beta
24,24,128.8659506260269,279.39630286087146,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.2607715235720085,1.0,0.0,7.945321198853486
