,subject,nll,bic,model,alpha,gamma,lam,beta
4,4,207.13521537420047,435.9348323572186,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.3659437670820312,1.0,0.281960004401022,0.9884285917620628
