,subject,nll,bic,model,alpha,gamma,lam,beta
10,10,167.08296124905166,355.830324106921,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.06076370851292153,1.0,0.11342320942016298,5.679995626311766
