,subject,nll,bic,model,alpha,gamma,lam,beta
42,42,227.00705319036842,475.67850798955453,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.5721479107538634,0.5418556172299545,0.695349161718512,0.5397829214292758
