,subject,nll,bic,model,alpha,gamma,lam,beta
30,30,120.26926488433222,262.2029313774821,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.31458898397644003,1.0,0.7992320879771152,1.7549804407700564
