,subject,nll,bic,model,alpha,gamma,lam,beta
20,20,85.30485079204729,192.27410319291226,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.250877747996701,1.0,0.04778784375324845,10.0
