,subject,nll,bic,model,alpha,gamma,lam,beta
43,43,217.13282325389218,455.93004811660205,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,1.0692483869587674,1.0,0.5265046215687585,0.15098705255386594
