,subject,nll,bic,model,alpha,gamma,lam,beta
1,1,154.61346185915448,330.89132532712665,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.4060045970347007,1.0,0.6911151010381767,0.7150012451437256
