,subject,nll,bic,model,alpha,gamma,lam,beta
33,33,174.5375083993692,370.73941840755606,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.5179366973727765,0.6858317750010845,0.6309186580743129,1.4255029640107957
