,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
37,37,106.12818310297001,244.75296861916655,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.2591030306982342,0.510152142097139,1.0,0.7412555491583661,0.01685837636523706,0.9916324921451979
