,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
6,6,124.09537937638008,280.68736116598666,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,2.0504250625984013,1.0,0.9079922043866377,0.011509748171400443,0.055208147868516196,0.006374988897730093
