,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
30,30,105.47142615965429,243.4394547325351,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.31416185640837785,1.0,1.0,0.9890905494653888,-2.168404344971009e-19,0.7933060373817522
