,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
8,8,135.8339165826708,304.16443557856815,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.15446510407812855,1.0,0.031906290005904586,0.9834310314933186,0.0,3.1187263739988587
