,subject,nll,bic,model,alpha,gamma,lam,phi,beta
42,42,227.00705319023604,481.09460839149415,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.572146526281123,0.5418545278628172,0.6953490264163444,0.0,0.5397885000817484
