,subject,nll,bic,model,alpha,gamma,lam,phi,beta
31,31,39.799299279517264,106.67910057005663,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.04512933459251904,1.0,0.17693380534875774,0.17615620502928261,10.0
