,subject,nll,bic,model,alpha,gamma,lam,phi,beta
39,39,178.48230128458698,384.04510458019604,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,1.6463704859424935,1.0,0.3953512493811381,0.2886967757081329,0.008341838560003208
