,subject,nll,bic,model,alpha,gamma,lam,phi,beta
0,0,211.99846227865535,451.0774265683328,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.8360553180380982,0.9066641271744147,0.0,0.0,0.307411205225482
