,subject,nll,bic,model,alpha,gamma,lam,phi,beta
33,33,169.61562211500808,366.31174624103824,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-free,0.5242936994711349,0.7203616892951689,0.3916627595233203,0.23823646314962557,0.8876846175890577
