,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
27,27,123.79219747689606,296.3292985736319,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.22753388168811217,1.0,1.0,0.8972379536095515,0.5133323058239172,0.0012166573163020224,43.223093565240454,0.10199147880519001,3.966842432994865
