,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
18,18,90.58404477713682,229.91299317411344,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.3759959211577999,0.5057836312452972,0.7956914763593237,0.8927830230276899,0.777141029749085,6.297982472750772e-05,32.33035891113212,0.926516792668688,3.6491412094788
